data,furnas,sao_simao,g_b_munhoz,passo_real,sobradinho,b_esperanca,tucurui,santo_antonio
1973-02-12,1453.0,3613.0,449.0,234.0,3489.0,630.0,12132.0,32434.0
1973-02-13,1320.0,3565.0,401.0,191.0,3566.0,619.0,12214.0,32513.0
1973-02-14,1281.0,3776.0,442.0,156.0,3636.0,641.0,12350.0,32787.0
1973-02-15,1357.0,3863.0,687.0,142.0,3735.0,762.0,12433.0,33023.0
1973-02-16,1420.0,4389.0,800.0,132.0,3824.0,844.0,12682.0,33577.0
1973-02-17,1417.0,4485.0,946.0,120.0,3906.0,801.0,12793.0,33776.0
1973-02-18,1401.0,4963.0,867.0,112.0,3953.0,700.0,12766.0,33936.0
1973-02-19,1381.0,4896.0,775.0,114.0,3976.0,623.0,12822.0,34256.0
1973-02-20,1324.0,4334.0,746.0,156.0,3942.0,587.0,12849.0,34619.0
1973-02-21,1219.0,4099.0,715.0,268.0,3876.0,579.0,12765.0,34903.0
1973-02-22,1125.0,3759.0,668.0,376.0,3794.0,586.0,12737.0,35106.0
1973-02-23,1065.0,3653.0,648.0,332.0,3732.0,611.0,12792.0,35228.0
1973-02-24,1000.0,3881.0,647.0,198.0,3725.0,658.0,13100.0,35310.0
1973-02-25,951.0,3484.0,650.0,146.0,3702.0,726.0,13356.0,35514.0
1973-02-26,942.0,3404.0,664.0,146.0,3707.0,754.0,13788.0,35884.0
1973-02-27,971.0,3468.0,705.0,205.0,3671.0,769.0,14081.0,36131.0
1973-02-28,995.0,3211.0,714.0,498.0,3565.0,784.0,14858.0,36173.0
1973-03-01,971.0,3516.0,695.0,699.0,3497.0,692.0,15441.0,36421.0
1973-03-02,945.0,3210.0,752.0,612.0,3411.0,729.0,15816.0,36754.0
1973-03-03,907.0,3580.0,707.0,287.0,3339.0,882.0,15942.0,36754.0
1973-03-04,882.0,3371.0,641.0,177.0,3271.0,894.0,16005.0,36754.0
1973-03-05,852.0,3355.0,581.0,143.0,3207.0,803.0,16612.0,36879.0
1973-03-06,843.0,3516.0,536.0,126.0,3112.0,713.0,17331.0,36879.0
1973-03-07,866.0,4044.0,472.0,118.0,3029.0,654.0,17965.0,36921.0
1973-03-08,868.0,3339.0,542.0,123.0,2963.0,707.0,18821.0,37005.0
1973-03-09,841.0,3564.0,632.0,126.0,2922.0,807.0,19663.0,36879.0
1973-03-10,834.0,3588.0,639.0,114.0,2909.0,920.0,19841.0,37130.0
1973-03-11,938.0,4637.0,591.0,104.0,2914.0,899.0,19521.0,37383.0
1973-03-12,1046.0,5805.0,557.0,99.0,2982.0,833.0,19381.0,37593.0
1973-03-13,1054.0,5669.0,531.0,94.0,3097.0,834.0,20345.0,37635.0
1973-03-14,1077.0,5503.0,515.0,92.0,3169.0,850.0,21188.0,37847.0
1973-03-15,1071.0,5172.0,472.0,90.0,3041.0,892.0,21300.0,37847.0
1973-03-16,909.0,4723.0,446.0,89.0,2969.0,946.0,21225.0,37889.0
1973-03-17,804.0,4053.0,425.0,87.0,2915.0,914.0,20893.0,38016.0
1973-03-18,769.0,3758.0,409.0,92.0,2951.0,814.0,20381.0,38315.0
1973-03-19,740.0,3972.0,389.0,111.0,3026.0,737.0,19734.0,38528.0
1973-03-20,743.0,3827.0,369.0,116.0,3175.0,675.0,19592.0,38614.0
1973-03-21,749.0,3981.0,360.0,100.0,3479.0,609.0,19485.0,38485.0
1973-03-22,767.0,3741.0,344.0,90.0,3877.0,559.0,19698.0,38357.0
1973-03-23,844.0,3661.0,334.0,86.0,4233.0,532.0,19698.0,38357.0
1973-03-24,1007.0,3758.0,346.0,83.0,4594.0,533.0,19521.0,38315.0
1973-03-25,1138.0,4125.0,379.0,81.0,4785.0,551.0,19698.0,38315.0
1973-03-26,1174.0,4465.0,401.0,81.0,4880.0,555.0,19984.0,38400.0
1973-03-27,1129.0,5144.0,431.0,81.0,4882.0,605.0,19877.0,38442.0
1973-03-28,1036.0,4934.0,441.0,83.0,4875.0,681.0,19770.0,38400.0
1973-03-29,940.0,4704.0,439.0,87.0,4946.0,750.0,20491.0,37974.0
1973-03-30,861.0,4494.0,423.0,83.0,4794.0,818.0,21189.0,37720.0
1973-03-31,904.0,5527.0,405.0,81.0,4562.0,835.0,22203.0,37130.0
1973-04-01,1163.0,6131.0,389.0,92.0,4199.0,897.0,23088.0,37172.0
1973-04-02,1512.0,7552.0,378.0,90.0,3822.0,935.0,23478.0,37172.0
1973-04-03,1741.0,7304.0,365.0,89.0,3564.0,842.0,23478.0,37635.0
1973-04-04,1805.0,7142.0,358.0,85.0,3560.0,726.0,23673.0,37762.0
1973-04-05,1708.0,6621.0,348.0,87.0,3740.0,624.0,23910.0,37847.0
1973-04-06,1544.0,5828.0,335.0,92.0,4070.0,563.0,24267.0,37425.0
1973-04-07,1403.0,5230.0,324.0,97.0,4340.0,547.0,25237.0,37383.0
1973-04-08,1308.0,4733.0,313.0,101.0,4535.0,545.0,25896.0,37172.0
1973-04-09,1166.0,4361.0,309.0,96.0,4699.0,553.0,26818.0,37089.0
1973-04-10,1056.0,4225.0,298.0,91.0,4870.0,576.0,26734.0,37089.0
1973-04-11,1010.0,4080.0,281.0,88.0,4998.0,590.0,26567.0,37172.0
1973-04-12,996.0,4370.0,266.0,86.0,5104.0,591.0,26359.0,37509.0
1973-04-13,981.0,4962.0,261.0,83.0,5242.0,600.0,25818.0,38016.0
1973-04-14,961.0,5290.0,250.0,81.0,5300.0,687.0,25039.0,38187.0
1973-04-15,941.0,4943.0,243.0,81.0,5319.0,887.0,24473.0,38442.0
1973-04-16,912.0,4761.0,244.0,81.0,5334.0,999.0,24432.0,38400.0
1973-04-17,887.0,4456.0,356.0,89.0,5339.0,1063.0,25202.0,38016.0
1973-04-18,872.0,4098.0,491.0,114.0,5300.0,1097.0,26276.0,37805.0
1973-04-19,859.0,4062.0,621.0,125.0,5229.0,1054.0,26654.0,37299.0
1973-04-20,847.0,4062.0,702.0,101.0,5080.0,1010.0,26950.0,36754.0
1973-04-21,857.0,3944.0,739.0,87.0,4858.0,899.0,26949.0,36090.0
1973-04-22,968.0,3775.0,832.0,83.0,4560.0,753.0,26485.0,35473.0
1973-04-23,1211.0,3629.0,873.0,81.0,4268.0,656.0,25776.0,35187.0
1973-04-24,1343.0,3621.0,853.0,83.0,3958.0,599.0,25241.0,34903.0
1973-04-25,1261.0,3556.0,769.0,130.0,3741.0,565.0,24672.0,34579.0
1973-04-26,1122.0,3452.0,751.0,196.0,3614.0,544.0,24230.0,34176.0
1973-04-27,991.0,3087.0,718.0,156.0,3544.0,530.0,23517.0,33657.0
1973-04-28,902.0,3057.0,649.0,106.0,3430.0,519.0,22700.0,33023.0
1973-04-29,854.0,2891.0,609.0,106.0,3301.0,510.0,21862.0,32239.0
1973-04-30,822.0,2876.0,583.0,112.0,3132.0,503.0,21078.0,31929.0
1973-05-01,702.0,2811.0,628.0,614.0,2977.0,495.0,20275.0,31543.0
1973-05-02,691.0,2851.0,658.0,1451.0,2806.0,500.0,19524.0,31198.0
1973-05-03,675.0,2731.0,906.0,1327.0,2707.0,500.0,19348.0,30817.0
1973-05-04,651.0,2625.0,872.0,722.0,2621.0,489.0,18962.0,30779.0
1973-05-05,640.0,2652.0,807.0,390.0,2526.0,475.0,18720.0,30627.0
1973-05-06,642.0,2612.0,763.0,364.0,2428.0,465.0,18307.0,30212.0
1973-05-07,669.0,2586.0,718.0,282.0,2352.0,458.0,17867.0,29838.0
1973-05-08,726.0,2586.0,668.0,244.0,2292.0,456.0,17432.0,29726.0
1973-05-09,742.0,2471.0,632.0,260.0,2268.0,458.0,17366.0,29726.0
1973-05-10,703.0,2612.0,784.0,278.0,2279.0,462.0,17432.0,29801.0
1973-05-11,672.0,2509.0,863.0,229.0,2253.0,472.0,17299.0,29726.0
1973-05-12,679.0,2458.0,778.0,206.0,2150.0,492.0,17498.0,29355.0
1973-05-13,745.0,2599.0,705.0,195.0,2086.0,500.0,18307.0,28693.0
1973-05-14,807.0,2496.0,651.0,186.0,2034.0,498.0,18307.0,27894.0
1973-05-15,807.0,2691.0,617.0,177.0,1965.0,502.0,18001.0,27571.0
1973-05-16,752.0,2573.0,575.0,169.0,1901.0,530.0,17532.0,27714.0
1973-05-17,694.0,2369.0,526.0,164.0,1849.0,570.0,16906.0,27930.0
1973-05-18,656.0,2343.0,486.0,161.0,1807.0,603.0,16292.0,28328.0
1973-05-19,632.0,2282.0,453.0,166.0,1784.0,616.0,15536.0,28401.0
1973-05-20,614.0,2307.0,416.0,317.0,1758.0,585.0,14921.0,27822.0
1973-05-21,602.0,2135.0,683.0,556.0,1733.0,532.0,14438.0,27037.0
1973-05-22,597.0,2245.0,995.0,476.0,1709.0,495.0,13790.0,26439.0
1973-05-23,597.0,2098.0,925.0,310.0,1692.0,473.0,13472.0,25606.0
1973-05-24,604.0,2172.0,830.0,241.0,1686.0,458.0,12989.0,25093.0
1973-05-25,613.0,2233.0,849.0,225.0,1694.0,446.0,12516.0,24687.0
1973-05-26,615.0,2111.0,1096.0,262.0,1704.0,434.0,11946.0,24284.0
1973-05-27,615.0,2294.0,1104.0,321.0,1726.0,427.0,11469.0,24151.0
1973-05-28,610.0,2294.0,1036.0,269.0,1782.0,422.0,11003.0,24018.0
1973-05-29,599.0,2245.0,983.0,214.0,1743.0,418.0,10723.0,23720.0
1973-05-30,587.0,2025.0,940.0,205.0,1706.0,415.0,10398.0,23588.0
1973-05-31,574.0,2172.0,891.0,201.0,1657.0,412.0,10054.0,23326.0
1973-06-01,563.0,2003.0,868.0,173.0,1630.0,319.0,9741.0,22774.0
1973-06-02,552.0,2500.0,831.0,168.0,1629.0,316.0,9480.0,22229.0
1973-06-03,543.0,1967.0,733.0,166.0,1615.0,314.0,9016.0,21754.0
1973-06-04,536.0,2064.0,696.0,164.0,1590.0,312.0,8856.0,21817.0
1973-06-05,533.0,1832.0,640.0,162.0,1574.0,309.0,8676.0,21786.0
1973-06-06,529.0,1922.0,593.0,196.0,1548.0,308.0,8432.0,21672.0
1973-06-07,525.0,1922.0,549.0,297.0,1545.0,306.0,8126.0,21727.0
1973-06-08,523.0,1798.0,486.0,393.0,1530.0,304.0,7828.0,21881.0
1973-06-09,519.0,1787.0,565.0,432.0,1514.0,303.0,7494.0,22070.0
1973-06-10,514.0,1787.0,676.0,375.0,1507.0,302.0,7228.0,22166.0
1973-06-11,508.0,1888.0,635.0,273.0,1502.0,300.0,7008.0,22229.0
1973-06-12,504.0,1765.0,596.0,251.0,1488.0,298.0,6792.0,22070.0
1973-06-13,501.0,1798.0,544.0,277.0,1472.0,296.0,6598.0,21881.0
1973-06-14,499.0,1652.0,525.0,273.0,1458.0,296.0,6408.0,21590.0
1973-06-15,495.0,1888.0,488.0,236.0,1442.0,296.0,6239.0,21142.0
1973-06-16,491.0,1652.0,467.0,218.0,1424.0,296.0,6073.0,20777.0
1973-06-17,489.0,1664.0,439.0,233.0,1414.0,299.0,6000.0,20582.0
1973-06-18,485.0,1776.0,654.0,286.0,1396.0,302.0,5874.0,20445.0
1973-06-19,482.0,1559.0,864.0,290.0,1382.0,300.0,5766.0,20390.0
1973-06-20,481.0,1697.0,781.0,238.0,1369.0,298.0,5660.0,20445.0
1973-06-21,481.0,1675.0,705.0,218.0,1366.0,296.0,5555.0,20473.0
1973-06-22,479.0,1709.0,662.0,286.0,1352.0,294.0,5486.0,20245.0
1973-06-23,476.0,1559.0,675.0,662.0,1338.0,292.0,5417.0,19811.0
1973-06-24,470.0,1631.0,1150.0,1222.0,1336.0,291.0,5315.0,19099.0
1973-06-25,465.0,1631.0,1880.0,1152.0,1324.0,290.0,5213.0,18733.0
1973-06-26,464.0,1621.0,2173.0,562.0,1322.0,288.0,5130.0,18733.0
1973-06-27,464.0,1570.0,2041.0,391.0,1311.0,286.0,5080.0,18901.0
1973-06-28,473.0,1621.0,1879.0,344.0,1311.0,286.0,5030.0,18845.0
1973-06-29,489.0,1697.0,1773.0,312.0,1296.0,288.0,4981.0,18259.0
1973-06-30,531.0,1754.0,1687.0,400.0,1294.0,289.0,4948.0,17655.0
1973-07-01,530.0,1699.0,1608.0,666.0,1294.0,275.0,4851.0,17033.0
1973-07-02,525.0,1891.0,1632.0,729.0,1285.0,275.0,4787.0,16634.0
1973-07-03,492.0,1677.0,1641.0,510.0,1290.0,272.0,4739.0,16160.0
1973-07-04,470.0,1654.0,1598.0,369.0,1284.0,269.0,4723.0,15822.0
1973-07-05,467.0,1643.0,1554.0,330.0,1274.0,267.0,4691.0,15513.0
1973-07-06,484.0,1623.0,1519.0,313.0,1272.0,264.0,4628.0,15181.0
1973-07-07,500.0,1582.0,1488.0,316.0,1269.0,262.0,4550.0,15029.0
1973-07-08,492.0,1541.0,1444.0,333.0,1254.0,259.0,4442.0,14928.0
1973-07-09,467.0,1479.0,1439.0,315.0,1241.0,256.0,4351.0,14777.0
1973-07-10,448.0,1479.0,1411.0,276.0,1239.0,255.0,4275.0,14602.0
1973-07-11,438.0,1469.0,1379.0,264.0,1233.0,253.0,4186.0,14478.0
1973-07-12,429.0,1459.0,1268.0,258.0,1228.0,251.0,4112.0,14132.0
1973-07-13,423.0,1305.0,1162.0,264.0,1245.0,249.0,4053.0,13839.0
1973-07-14,419.0,1418.0,1060.0,448.0,1253.0,249.0,3995.0,13333.0
1973-07-15,416.0,1459.0,971.0,923.0,1262.0,249.0,3909.0,12812.0
1973-07-16,413.0,1377.0,876.0,1538.0,1282.0,249.0,3852.0,12509.0
1973-07-17,408.0,1367.0,798.0,1596.0,1289.0,248.0,3768.0,12394.0
1973-07-18,403.0,1367.0,713.0,704.0,1300.0,246.0,3712.0,12301.0
1973-07-19,410.0,1367.0,638.0,542.0,1304.0,245.0,3671.0,12210.0
1973-07-20,421.0,1367.0,634.0,895.0,1289.0,245.0,3602.0,11936.0
1973-07-21,422.0,1326.0,1132.0,1515.0,1281.0,245.0,3575.0,11665.0
1973-07-22,423.0,1418.0,1674.0,1587.0,1271.0,245.0,3507.0,11265.0
1973-07-23,419.0,1254.0,1573.0,1166.0,1261.0,244.0,3494.0,11221.0
1973-07-24,411.0,1285.0,1446.0,705.0,1252.0,244.0,3467.0,11442.0
1973-07-25,408.0,1285.0,1353.0,602.0,1252.0,247.0,3441.0,11620.0
1973-07-26,409.0,1285.0,1288.0,576.0,1251.0,252.0,3388.0,11576.0
1973-07-27,402.0,1285.0,1252.0,547.0,1237.0,257.0,3388.0,11487.0
1973-07-28,394.0,1285.0,1217.0,513.0,1220.0,260.0,3414.0,11331.0
1973-07-29,397.0,1223.0,1161.0,491.0,1188.0,262.0,3427.0,11089.0
1973-07-30,409.0,1213.0,1092.0,467.0,1148.0,269.0,3481.0,10741.0
1973-07-31,423.0,1285.0,1039.0,452.0,1110.0,281.0,3629.0,10419.0
1973-08-01,435.0,1270.0,999.0,404.0,1081.0,296.0,3768.0,10187.0
1973-08-02,424.0,1219.0,947.0,391.0,1076.0,290.0,3838.0,9977.0
1973-08-03,407.0,1207.0,903.0,364.0,1072.0,283.0,3796.0,9708.0
1973-08-04,395.0,1205.0,847.0,349.0,1073.0,275.0,3685.0,9585.0
1973-08-05,390.0,1209.0,807.0,336.0,1063.0,267.0,3575.0,9220.0
1973-08-06,390.0,1199.0,747.0,324.0,1064.0,263.0,3441.0,8920.0
1973-08-07,399.0,1209.0,685.0,316.0,1067.0,262.0,3322.0,8645.0
1973-08-08,411.0,1189.0,582.0,309.0,1069.0,261.0,3206.0,8607.0
1973-08-09,412.0,1064.0,507.0,358.0,1071.0,266.0,3105.0,8901.0
1973-08-10,404.0,1149.0,478.0,545.0,1060.0,276.0,3030.0,9361.0
1973-08-11,396.0,1169.0,451.0,693.0,1061.0,280.0,2945.0,9728.0
1973-08-12,386.0,1101.0,500.0,901.0,1053.0,277.0,2945.0,9811.0
1973-08-13,378.0,1055.0,972.0,1284.0,1044.0,269.0,2920.0,9646.0
1973-08-14,372.0,1169.0,1194.0,1008.0,1038.0,261.0,2896.0,9381.0
1973-08-15,368.0,1037.0,1022.0,538.0,1029.0,257.0,2884.0,9020.0
1973-08-16,368.0,1074.0,898.0,416.0,1010.0,254.0,2896.0,8881.0
1973-08-17,373.0,1074.0,826.0,377.0,1000.0,252.0,2896.0,8587.0
1973-08-18,383.0,1073.0,730.0,357.0,983.0,250.0,2872.0,8645.0
1973-08-19,394.0,1074.0,663.0,420.0,981.0,249.0,2848.0,9020.0
1973-08-20,398.0,1056.0,614.0,692.0,965.0,246.0,2813.0,9260.0
1973-08-21,387.0,1056.0,565.0,1017.0,964.0,244.0,2765.0,9381.0
1973-08-22,374.0,1028.0,828.0,1012.0,955.0,242.0,2695.0,9220.0
1973-08-23,364.0,982.0,1031.0,747.0,953.0,240.0,2649.0,8960.0
1973-08-24,357.0,1074.0,1289.0,635.0,935.0,238.0,2615.0,8743.0
1973-08-25,354.0,946.0,1211.0,960.0,912.0,237.0,2581.0,8452.0
1973-08-26,351.0,964.0,1281.0,1212.0,912.0,234.0,2547.0,8165.0
1973-08-27,349.0,1046.0,1883.0,912.0,904.0,232.0,2525.0,7901.0
1973-08-28,345.0,910.0,2320.0,556.0,890.0,232.0,2503.0,7733.0
1973-08-29,341.0,1019.0,2618.0,481.0,900.0,232.0,2470.0,7623.0
1973-08-30,337.0,983.0,2506.0,442.0,915.0,232.0,2448.0,7513.0
1973-08-31,333.0,964.0,2348.0,416.0,919.0,231.0,2404.0,7313.0
1973-09-01,314.0,946.0,2248.0,443.0,922.0,221.0,2372.0,7134.0
1973-09-02,317.0,927.0,2121.0,430.0,899.0,220.0,2350.0,7045.0
1973-09-03,328.0,982.0,2016.0,415.0,874.0,219.0,2318.0,7277.0
1973-09-04,350.0,1019.0,1950.0,399.0,861.0,219.0,2265.0,8203.0
1973-09-05,385.0,1020.0,1915.0,394.0,838.0,219.0,2234.0,8724.0
1973-09-06,407.0,1019.0,1910.0,395.0,808.0,219.0,2182.0,8783.0
1973-09-07,397.0,1064.0,1910.0,377.0,813.0,219.0,2162.0,8490.0
1973-09-08,372.0,1009.0,1900.0,364.0,830.0,219.0,2152.0,8089.0
1973-09-09,353.0,1019.0,1877.0,370.0,853.0,219.0,2141.0,7752.0
1973-09-10,343.0,1037.0,1857.0,375.0,862.0,219.0,2131.0,7477.0
1973-09-11,337.0,1010.0,1810.0,365.0,870.0,219.0,2141.0,7241.0
1973-09-12,335.0,946.0,1875.0,408.0,862.0,217.0,2151.0,6975.0
1973-09-13,333.0,927.0,2089.0,540.0,863.0,215.0,2192.0,6765.0
1973-09-14,331.0,927.0,2069.0,595.0,881.0,214.0,2213.0,6592.0
1973-09-15,326.0,909.0,2068.0,834.0,889.0,213.0,2192.0,6489.0
1973-09-16,321.0,909.0,2117.0,1359.0,873.0,213.0,2203.0,6489.0
1973-09-17,316.0,909.0,2055.0,1247.0,857.0,212.0,2223.0,6541.0
1973-09-18,313.0,909.0,1922.0,1218.0,845.0,210.0,2182.0,6575.0
1973-09-19,308.0,909.0,1821.0,1282.0,845.0,210.0,2131.0,6506.0
1973-09-20,304.0,900.0,1757.0,933.0,820.0,210.0,2101.0,6337.0
1973-09-21,300.0,900.0,1831.0,533.0,812.0,209.0,2081.0,6103.0
1973-09-22,301.0,900.0,1856.0,432.0,781.0,208.0,2071.0,5938.0
1973-09-23,303.0,891.0,1796.0,394.0,755.0,208.0,2071.0,5776.0
1973-09-24,307.0,882.0,1714.0,372.0,745.0,208.0,2071.0,5679.0
1973-09-25,320.0,891.0,1660.0,361.0,747.0,208.0,2091.0,5600.0
1973-09-26,333.0,926.0,1676.0,372.0,759.0,208.0,2091.0,5520.0
1973-09-27,337.0,899.0,1721.0,371.0,780.0,208.0,2101.0,5520.0
1973-09-28,336.0,910.0,1695.0,377.0,806.0,208.0,2071.0,5647.0
1973-09-29,335.0,918.0,1677.0,513.0,842.0,211.0,2041.0,5792.0
1973-09-30,330.0,926.0,1972.0,638.0,889.0,221.0,2041.0,6020.0
1973-10-01,379.0,899.0,2174.0,415.0,948.0,282.0,2031.0,6186.0
1973-10-02,373.0,880.0,2061.0,308.0,942.0,300.0,2011.0,6286.0
1973-10-03,368.0,1115.0,1927.0,273.0,935.0,332.0,2031.0,6169.0
1973-10-04,361.0,1116.0,1807.0,258.0,963.0,370.0,2041.0,5873.0
1973-10-05,353.0,1181.0,1710.0,262.0,1002.0,375.0,2060.0,5776.0
1973-10-06,349.0,1128.0,1647.0,258.0,1022.0,346.0,2110.0,5679.0
1973-10-07,347.0,1045.0,1650.0,245.0,1045.0,319.0,2182.0,5632.0
1973-10-08,347.0,1045.0,1568.0,228.0,1046.0,303.0,2296.0,5616.0
1973-10-09,352.0,1137.0,1410.0,230.0,1060.0,291.0,2392.0,5616.0
1973-10-10,364.0,1177.0,1289.0,290.0,1062.0,282.0,2436.0,5695.0
1973-10-11,401.0,1187.0,1283.0,391.0,1086.0,277.0,2436.0,5841.0
1973-10-12,452.0,1198.0,1385.0,443.0,1112.0,278.0,2436.0,5906.0
1973-10-13,482.0,1371.0,1453.0,381.0,1151.0,291.0,2435.0,5841.0
1973-10-14,517.0,1389.0,1500.0,262.0,1192.0,302.0,2435.0,5776.0
1973-10-15,584.0,1538.0,1397.0,219.0,1269.0,316.0,2424.0,5712.0
1973-10-16,593.0,1789.0,1340.0,202.0,1329.0,346.0,2435.0,5744.0
1973-10-17,527.0,1877.0,1229.0,191.0,1379.0,368.0,2479.0,5889.0
1973-10-18,463.0,1821.0,1158.0,186.0,1412.0,461.0,2501.0,5971.0
1973-10-19,447.0,1676.0,1122.0,183.0,1427.0,614.0,2546.0,6421.0
1973-10-20,479.0,1437.0,1066.0,178.0,1426.0,642.0,2591.0,6904.0
1973-10-21,536.0,1740.0,1010.0,174.0,1413.0,561.0,2671.0,7531.0
1973-10-22,592.0,2038.0,950.0,284.0,1390.0,505.0,2811.0,8127.0
1973-10-23,597.0,2209.0,912.0,608.0,1383.0,480.0,3079.0,8645.0
1973-10-24,534.0,1920.0,1506.0,678.0,1399.0,485.0,3373.0,8920.0
1973-10-25,471.0,1775.0,1362.0,417.0,1481.0,546.0,3614.0,9020.0
1973-10-26,481.0,1790.0,1164.0,371.0,1546.0,563.0,3850.0,9000.0
1973-10-27,537.0,1795.0,1102.0,225.0,1679.0,514.0,4287.0,9039.0
1973-10-28,620.0,2107.0,1027.0,196.0,1828.0,480.0,4704.0,9000.0
1973-10-29,702.0,2079.0,917.0,180.0,2006.0,511.0,5143.0,8763.0
1973-10-30,705.0,2051.0,854.0,208.0,2212.0,558.0,5483.0,8548.0
1973-10-31,738.0,1986.0,813.0,347.0,2431.0,561.0,5606.0,8279.0
1973-11-01,999.0,2218.0,1011.0,682.0,2596.0,648.0,5641.0,8375.0
1973-11-02,1179.0,2333.0,989.0,630.0,2748.0,599.0,5589.0,8822.0
1973-11-03,1240.0,2560.0,976.0,371.0,2890.0,549.0,5642.0,9020.0
1973-11-04,1226.0,2801.0,985.0,291.0,2981.0,502.0,5660.0,8881.0
1973-11-05,1128.0,3244.0,1073.0,271.0,3009.0,472.0,5607.0,8626.0
1973-11-06,1010.0,2961.0,1058.0,254.0,2998.0,461.0,5624.0,8471.0
1973-11-07,857.0,2574.0,980.0,232.0,3017.0,481.0,5642.0,8490.0
1973-11-08,730.0,2459.0,901.0,225.0,3049.0,490.0,5659.0,9381.0
1973-11-09,666.0,1954.0,850.0,221.0,3183.0,477.0,5641.0,10849.0
1973-11-10,603.0,2016.0,816.0,212.0,3263.0,472.0,5676.0,12233.0
1973-11-11,551.0,1724.0,782.0,202.0,3303.0,497.0,5783.0,13477.0
1973-11-12,536.0,1644.0,802.0,196.0,3328.0,542.0,5837.0,14354.0
1973-11-13,545.0,1932.0,830.0,194.0,3354.0,567.0,5855.0,14453.0
1973-11-14,544.0,2174.0,825.0,189.0,3387.0,536.0,5837.0,14403.0
1973-11-15,562.0,2486.0,717.0,182.0,3421.0,487.0,5891.0,14428.0
1973-11-16,643.0,2714.0,662.0,178.0,3458.0,452.0,6036.0,14403.0
1973-11-17,695.0,2787.0,648.0,200.0,3504.0,431.0,6128.0,14403.0
1973-11-18,660.0,3288.0,619.0,227.0,3553.0,421.0,6109.0,14428.0
1973-11-19,613.0,3396.0,634.0,203.0,3597.0,423.0,6054.0,14553.0
1973-11-20,617.0,3391.0,663.0,176.0,3614.0,446.0,5891.0,14752.0
1973-11-21,674.0,3440.0,645.0,162.0,3545.0,487.0,5695.0,14878.0
1973-11-22,734.0,3223.0,627.0,154.0,3427.0,520.0,5503.0,14777.0
1973-11-23,734.0,2794.0,601.0,159.0,3298.0,535.0,5400.0,14453.0
1973-11-24,688.0,2900.0,621.0,173.0,3164.0,537.0,5263.0,14181.0
1973-11-25,640.0,3302.0,671.0,167.0,3110.0,534.0,5263.0,14157.0
1973-11-26,606.0,3644.0,640.0,152.0,3067.0,562.0,5348.0,14354.0
1973-11-27,618.0,3880.0,566.0,142.0,3108.0,603.0,5485.0,14577.0
1973-11-28,653.0,4046.0,500.0,134.0,3211.0,610.0,5606.0,14903.0
1973-11-29,638.0,4132.0,465.0,128.0,3327.0,605.0,5962.0,15054.0
1973-11-30,583.0,3786.0,446.0,125.0,3467.0,687.0,6463.0,15538.0
1973-12-01,499.0,3414.0,421.0,105.0,3602.0,769.0,7026.0,17411.0
1973-12-02,463.0,3237.0,407.0,116.0,3769.0,815.0,7471.0,18733.0
1973-12-03,440.0,3047.0,389.0,134.0,3928.0,773.0,7953.0,19525.0
1973-12-04,448.0,2890.0,418.0,156.0,4051.0,765.0,9082.0,19956.0
1973-12-05,545.0,2661.0,456.0,148.0,4128.0,781.0,9384.0,19927.0
1973-12-06,806.0,2961.0,496.0,113.0,4210.0,733.0,9858.0,19697.0
1973-12-07,1171.0,2954.0,510.0,126.0,4295.0,657.0,10198.0,19099.0
1973-12-08,1495.0,2907.0,550.0,150.0,4389.0,591.0,10369.0,18761.0
1973-12-09,1674.0,2768.0,582.0,131.0,4514.0,567.0,11050.0,18509.0
1973-12-10,1734.0,2626.0,557.0,108.0,4658.0,593.0,11808.0,18453.0
1973-12-11,1749.0,2485.0,538.0,99.0,4807.0,638.0,12321.0,18398.0
1973-12-12,1672.0,2433.0,511.0,93.0,4911.0,668.0,12679.0,18426.0
1973-12-13,1463.0,2483.0,474.0,88.0,4981.0,642.0,12653.0,18705.0
1973-12-14,1222.0,2536.0,471.0,125.0,5029.0,584.0,12351.0,20216.0
1973-12-15,1052.0,2484.0,458.0,231.0,5069.0,541.0,11839.0,20973.0
1973-12-16,948.0,2234.0,417.0,267.0,5056.0,520.0,11287.0,21142.0
1973-12-17,936.0,2115.0,383.0,180.0,5030.0,504.0,11029.0,20889.0
1973-12-18,1007.0,2906.0,361.0,144.0,4987.0,493.0,10850.0,20609.0
1973-12-19,1392.0,2974.0,344.0,139.0,4915.0,494.0,10901.0,20390.0
1973-12-20,1806.0,3363.0,342.0,116.0,4838.0,531.0,11106.0,20332.0
1973-12-21,1963.0,4067.0,348.0,102.0,4732.0,567.0,11080.0,20637.0
1973-12-22,2046.0,3494.0,348.0,104.0,4625.0,584.0,10978.0,20609.0
1973-12-23,2077.0,3884.0,364.0,129.0,4567.0,587.0,10850.0,20582.0
1973-12-24,2029.0,3651.0,417.0,154.0,4484.0,619.0,10824.0,20720.0
1973-12-25,1990.0,3192.0,436.0,153.0,4390.0,681.0,10976.0,21645.0
1973-12-26,1988.0,3508.0,421.0,216.0,4294.0,681.0,11027.0,22549.0
1973-12-27,1965.0,3929.0,396.0,300.0,4235.0,643.0,11155.0,23293.0
1973-12-28,1886.0,4043.0,385.0,367.0,4214.0,606.0,11441.0,23918.0
1973-12-29,1801.0,4172.0,393.0,459.0,4209.0,577.0,11494.0,24184.0
